X,Y,DESC_,NAME,Aus_u_ga@2,Aus_Ka_ga@,Aus_Amag_g,Aus_Th_ga@,Aus_BA267_
119.746585431951,-32.3944938318366,093 Yilgarn Craton (Super)-province (Block),Archean mafic volcanics 76501,-0.52028,0.37583,-228.54173,6.62478,-288.84943
119.74757909972,-32.3943814736436,093 Yilgarn Craton (Super)-province (Block),Archean mafic volcanics 76501,-0.33136,0.38148,-134.80960,7.23821,-288.84943
119.74857276749,-32.3942691154505,093 Yilgarn Craton (Super)-province (Block),Archean mafic volcanics 76501,-0.16882,0.37115,-91.18143,7.93493,-288.84943
119.74956643526,-32.3941567572575,093 Yilgarn Craton (Super)-province (Block),Archean mafic volcanics 76501,-0.00919,0.34275,-78.13871,8.72526,-325.46130
119.750560103029,-32.3940443990645,093 Yilgarn Craton (Super)-province (Block),Archean mafic volcanics 76501,0.11903,0.30505,-94.65077,9.47109,-325.46130
119.751553770799,-32.3939320408714,093 Yilgarn Craton (Super)-province (Block),Archean mafic volcanics 76501,0.17183,0.27302,-136.67389,9.90167,-325.46130
119.752547438569,-32.3938196826784,093 Yilgarn Craton (Super)-province (Block),Archean mafic volcanics 76501,0.14811,0.25523,-159.98372,9.80431,-325.46130
119.753541106338,-32.3937073244853,093 Yilgarn Craton (Super)-province (Block),Archean mafic volcanics 76501,0.09971,0.24737,-159.55525,9.27048,-325.46130
119.754534774108,-32.3935949662923,093 Yilgarn Craton (Super)-province (Block),Archean mafic volcanics 76501,0.06014,0.24049,-156.13463,8.63584,-325.46130
119.755528441878,-32.3934826080993,093 Yilgarn Craton (Super)-province (Block),Archean mafic volcanics 76501,-0.06504,0.21521,-151.43011,7.90474,-325.46130
119.756522109647,-32.3933702499062,093 Yilgarn Craton (Super)-province (Block),Archean mafic volcanics 76501,-0.08892,0.20401,-145.36533,7.78727,-325.46130
119.757515777417,-32.3932578917132,093 Yilgarn Craton (Super)-province (Block),Archean mafic volcanics 76501,-0.08403,0.20885,-138.00613,7.62714,-325.46130
119.758509445186,-32.3931455335202,093 Yilgarn Craton (Super)-province (Block),Archean mafic volcanics 76501,-0.03663,0.22140,-122.25301,7.33665,-338.12958
119.759503112956,-32.3930331753271,093 Yilgarn Craton (Super)-province (Block),Archean mafic volcanics 76501,0.05283,0.23574,-114.16117,7.13672,-338.12958
119.760496780726,-32.3929208171341,093 Yilgarn Craton (Super)-province (Block),Archean mafic volcanics 76501,0.05283,0.23574,-106.29990,7.13672,-338.12958
119.761490448495,-32.3928084589411,093 Yilgarn Craton (Super)-province (Block),Archean mafic volcanics 76501,0.15318,0.25959,-97.54270,7.37456,-338.12958
119.762484116265,-32.392696100748,093 Yilgarn Craton (Super)-province (Block),Archean mafic volcanics 76501,0.20610,0.30240,-87.52062,8.11651,-338.12958
119.763477784035,-32.392583742555,093 Yilgarn Craton (Super)-province (Block),Archean mafic volcanics 76501,0.16044,0.35711,-67.08111,8.99848,-338.12958
119.764471451804,-32.392471384362,093 Yilgarn Craton (Super)-province (Block),Archean mafic volcanics 76501,-0.01753,0.40636,-58.85095,8.81672,-338.12958
119.765465119574,-32.3923590261689,093 Yilgarn Craton (Super)-province (Block),Archean mafic volcanics 76501,-0.10423,0.39242,-51.02860,8.69137,-338.12958
119.766458787344,-32.3922466679759,093 Yilgarn Craton (Super)-province (Block),Archean mafic volcanics 76501,-0.15417,0.33959,-40.75125,8.14488,-338.75616
119.767452455113,-32.3921343097829,093 Yilgarn Craton (Super)-province (Block),Archean mafic volcanics 76501,-0.18005,0.27223,-28.51778,7.58825,-338.75616
119.768446122883,-32.3920219515898,093 Yilgarn Craton (Super)-province (Block),Archean mafic volcanics 76501,-0.21844,0.21349,-13.54196,7.35596,-338.75616
119.769439790653,-32.3919095933968,093 Yilgarn Craton (Super)-province (Block),Archean mafic volcanics 76501,-0.27178,0.17692,-13.88968,7.46745,-338.75616
119.770433458422,-32.3917972352037,093 Yilgarn Craton (Super)-province (Block),Archean mafic volcanics 76501,-0.30186,0.16725,-15.78421,7.64171,-338.75616
119.771427126192,-32.3916848770107,093 Yilgarn Craton (Super)-province (Block),Archean mafic volcanics 76501,-0.28354,0.17646,-15.93718,7.55262,-338.75616
119.772420793962,-32.3915725188177,093 Yilgarn Craton (Super)-province (Block),Archean mafic volcanics 76501,-0.24911,0.18826,-13.22429,7.11717,-338.75616
119.773414461731,-32.3914601606246,093 Yilgarn Craton (Super)-province (Block),Archean mafic volcanics 76501,-0.36106,0.14197,-4.22321,5.78069,-338.75616
119.774408129501,-32.3913478024316,093 Yilgarn Craton (Super)-province (Block),Archean mafic volcanics 76501,-0.41805,0.13075,4.06526,5.47750,-332.89246
119.775401797271,-32.3912354442386,093 Yilgarn Craton (Super)-province (Block),Archean mafic volcanics 76501,-0.46938,0.11880,15.05132,5.40012,-332.89246
119.77639546504,-32.3911230860455,093 Yilgarn Craton (Super)-province (Block),Archean mafic volcanics 76501,-0.48344,0.10891,28.72027,5.34860,-332.89246
119.77738913281,-32.3910107278525,093 Yilgarn Craton (Super)-province (Block),Archean mafic volcanics 76501,-0.44607,0.10283,44.27997,5.22823,-332.89246
119.77838280058,-32.3908983696595,093 Yilgarn Craton (Super)-province (Block),Archean mafic volcanics 76501,-0.36842,0.10398,74.86057,5.08953,-332.89246
119.779376468349,-32.3907860114664,093 Yilgarn Craton (Super)-province (Block),Archean mafic volcanics 76501,-0.28971,0.11517,84.09524,4.98669,-332.89246
119.780370136119,-32.3906736532734,093 Yilgarn Craton (Super)-province (Block),Archean mafic volcanics 76501,-0.25162,0.13196,85.95415,4.95761,-332.89246
119.781363803889,-32.3905612950804,093 Yilgarn Craton (Super)-province (Block),Archean mafic volcanics 76501,-0.24585,0.14798,63.68789,5.06748,-332.89246
119.782357471658,-32.3904489368873,093 Yilgarn Craton (Super)-province (Block),Archean mafic volcanics 76501,-0.26154,0.15805,60.87238,5.77980,-332.89246
119.783351139428,-32.3903365786943,093 Yilgarn Craton (Super)-province (Block),Archean mafic volcanics 76501,-0.22882,0.18003,60.27256,6.37882,-325.66968
119.784344807198,-32.3902242205013,093 Yilgarn Craton (Super)-province (Block),Archean mafic volcanics 76501,-0.23392,0.21731,67.52761,7.02879,-325.66968
119.785338474967,-32.3901118623082,093 Yilgarn Craton (Super)-province (Block),Archean mafic volcanics 76501,-0.26264,0.25124,71.47307,7.48096,-325.66968
119.786332142737,-32.3899995041152,093 Yilgarn Craton (Super)-province (Block),Archean mafic volcanics 76501,-0.27361,0.26883,72.35822,7.60567,-325.66968
119.787325810507,-32.3898871459221,093 Yilgarn Craton (Super)-province (Block),Archean mafic volcanics 76501,-0.25044,0.28174,69.92286,7.35655,-325.66968
119.788319478276,-32.3897747877291,093 Yilgarn Craton (Super)-province (Block),Archean mafic volcanics 76501,-0.21728,0.30806,56.94434,6.75352,-325.66968
119.789313146046,-32.3896624295361,093 Yilgarn Craton (Super)-province (Block),Archean mafic volcanics 76501,-0.21322,0.34824,52.24220,5.98778,-325.66968
119.790306813816,-32.389550071343,093 Yilgarn Craton (Super)-province (Block),Archean mafic volcanics 76501,-0.23899,0.39145,49.40724,5.45057,-325.66968
119.791300481585,-32.38943771315,093 Yilgarn Craton (Super)-province (Block),Archean mafic volcanics 76501,-0.19530,0.42272,45.58786,4.96158,-320.28769
119.792294149355,-32.389325354957,093 Yilgarn Craton (Super)-province (Block),Archean mafic volcanics 76501,-0.20540,0.42742,41.75955,5.34557,-320.28769
119.793287817125,-32.3892129967639,093 Yilgarn Craton (Super)-province (Block),Archean mafic volcanics 76501,-0.19411,0.41946,39.48805,6.02545,-320.28769
119.794281484894,-32.3891006385709,093 Yilgarn Craton (Super)-province (Block),Archean mafic volcanics 76501,-0.18436,0.40561,41.29771,6.69805,-320.28769
119.795275152664,-32.3889882803779,093 Yilgarn Craton (Super)-province (Block),Archean mafic volcanics 76501,-0.20875,0.39053,42.76004,7.19312,-320.28769
119.796268820433,-32.3888759221848,093 Yilgarn Craton (Super)-province (Block),Archean mafic volcanics 76501,-0.25804,0.36867,36.02243,7.50207,-320.28769
119.797262488203,-32.3887635639918,093 Yilgarn Craton (Super)-province (Block),Archean mafic volcanics 76501,-0.29460,0.34081,31.49924,7.67439,-320.28769
119.798256155973,-32.3886512057988,093 Yilgarn Craton (Super)-province (Block),Archean mafic volcanics 76501,-0.30783,0.32091,26.08037,7.78443,-320.28769
119.799249823742,-32.3885388476057,093 Yilgarn Craton (Super)-province (Block),Archean mafic volcanics 76501,-0.32833,0.31813,17.41473,7.92103,-320.28769
119.800243491512,-32.3884264894127,093 Yilgarn Craton (Super)-province (Block),Archean mafic volcanics 76501,-0.32834,0.32660,14.22664,7.82865,-316.94925
119.801237159282,-32.3883141312196,093 Yilgarn Craton (Super)-province (Block),Archean mafic volcanics 76501,-0.31003,0.29450,11.39896,7.64889,-316.94925
119.802230827051,-32.3882017730266,093 Yilgarn Craton (Super)-province (Block),Archean mafic volcanics 76501,-0.22261,0.24006,9.53940,7.13054,-316.94925
119.803224494821,-32.3880894148336,093 Yilgarn Craton (Super)-province (Block),Archean mafic volcanics 76501,-0.12580,0.19340,-18.00228,6.38648,-316.94925
119.804218162591,-32.3879770566405,093 Yilgarn Craton (Super)-province (Block),Archean mafic volcanics 76501,-0.11393,0.17300,-19.54169,5.82094,-316.94925
119.80521183036,-32.3878646984475,093 Yilgarn Craton (Super)-province (Block),Archean mafic volcanics 76501,-0.18480,0.17632,-19.14012,5.73488,-316.94925
119.80620549813,-32.3877523402545,093 Yilgarn Craton (Super)-province (Block),Archean mafic volcanics 76501,-0.22984,0.19432,-18.31528,6.01493,-316.94925
119.8071991659,-32.3876399820614,093 Yilgarn Craton (Super)-province (Block),Archean mafic volcanics 76501,-0.19109,0.22523,-16.83017,6.36811,-316.94925
119.808192833669,-32.3875276238684,093 Yilgarn Craton (Super)-province (Block),Archean mafic volcanics 76501,-0.12347,0.26830,-15.00224,6.56618,-317.83557
119.809186501439,-32.3874152656754,093 Yilgarn Craton (Super)-province (Block),Archean mafic volcanics 76501,-0.01480,0.35131,-11.87586,6.41462,-317.83557
119.810180169209,-32.3873029074823,093 Yilgarn Craton (Super)-province (Block),Archean mafic volcanics 76501,-0.05947,0.41056,7.80561,6.53108,-317.83557
119.811173836978,-32.3871905492893,093 Yilgarn Craton (Super)-province (Block),Archean mafic volcanics 76501,-0.17950,0.45505,47.36757,6.63844,-317.83557
119.812167504748,-32.3870781910963,093 Yilgarn Craton (Super)-province (Block),Archean mafic volcanics 76501,-0.35206,0.47368,87.53459,6.83436,-317.83557
119.813161172518,-32.3869658329032,093 Yilgarn Craton (Super)-province (Block),Archean mafic volcanics 76501,-0.50308,0.44978,101.92437,7.07419,-317.83557
119.814154840287,-32.3868534747102,093 Yilgarn Craton (Super)-province (Block),Archean mafic volcanics 76501,-0.50877,0.38665,76.38031,7.24597,-317.83557
119.815148508057,-32.3867411165171,093 Yilgarn Craton (Super)-province (Block),Archean mafic volcanics 76501,-0.30939,0.32287,-34.64885,7.30494,-317.83557
119.816142175827,-32.3866287583241,093 Yilgarn Craton (Super)-province (Block),Archean mafic volcanics 76501,-0.03602,0.30845,-70.70029,7.36551,-331.25064
119.817135843596,-32.3865164001311,093 Yilgarn Craton (Super)-province (Block),Archean mafic volcanics 76501,0.08575,0.36951,-76.05644,7.56349,-331.25064
119.818129511366,-32.386404041938,093 Yilgarn Craton (Super)-province (Block),Archean mafic volcanics 76501,-0.14997,0.44746,-1.80693,6.80939,-331.25064
119.819123179136,-32.386291683745,093 Yilgarn Craton (Super)-province (Block),Archean mafic volcanics 76501,-0.33576,0.54116,37.20699,6.91109,-331.25064
119.820116846905,-32.386179325552,093 Yilgarn Craton (Super)-province (Block),Archean mafic volcanics 76501,-0.36283,0.58691,25.26098,6.62443,-332.08676
119.821110514675,-32.3860669673589,093 Yilgarn Craton (Super)-province (Block),Archean mafic volcanics 76501,-0.18451,0.56933,-30.71219,5.98931,-332.08676
119.822104182445,-32.3859546091659,093 Yilgarn Craton (Super)-province (Block),Archean mafic volcanics 76501,0.02444,0.51257,-94.85086,5.39476,-332.08676
119.823097850214,-32.3858422509729,093 Yilgarn Craton (Super)-province (Block),Archean mafic volcanics 76501,0.05427,0.44978,-146.31339,5.12586,-332.08676
119.824091517984,-32.3857298927798,093 Yilgarn Craton (Super)-province (Block),Archean mafic volcanics 76501,-0.10050,0.39342,-175.17592,5.00869,-332.08676
119.825085185754,-32.3856175345868,093 Yilgarn Craton (Super)-province (Block),Archean mafic volcanics 76501,-0.28238,0.33807,-174.38657,4.73568,-364.42767
119.826078853523,-32.3855051763938,093 Yilgarn Craton (Super)-province (Block),Archean mafic volcanics 76501,-0.37200,0.29271,-166.84921,4.28272,-364.42767
119.827072521293,-32.3853928182007,093 Yilgarn Craton (Super)-province (Block),Archean mafic volcanics 76501,-0.37264,0.38427,-165.16975,4.29177,-364.42767
119.828066189063,-32.3852804600077,093 Yilgarn Craton (Super)-province (Block),Archean mafic volcanics 76501,-0.33046,0.44116,-169.69336,4.43195,-364.42767
119.829059856832,-32.3851681018146,093 Yilgarn Craton (Super)-province (Block),Archean granulite-facies metamorphics 76511,-0.29271,0.50558,-176.46725,4.80324,-364.42767
119.830053524602,-32.3850557436216,093 Yilgarn Craton (Super)-province (Block),Archean granulite-facies metamorphics 76511,-0.26675,0.52906,-181.86896,5.17530,-364.42767
119.831047192372,-32.3849433854286,093 Yilgarn Craton (Super)-province (Block),Archean granulite-facies metamorphics 76511,-0.25757,0.49506,-178.76460,5.39309,-364.42767
119.832040860141,-32.3848310272355,093 Yilgarn Craton (Super)-province (Block),Archean granulite-facies metamorphics 76511,-0.27372,0.41864,-173.02953,5.42536,-364.42767
119.833034527911,-32.3847186690425,093 Yilgarn Craton (Super)-province (Block),Archean granulite-facies metamorphics 76511,-0.31626,0.32593,-161.57477,5.29215,-405.11551
119.834028195681,-32.3846063108495,093 Yilgarn Craton (Super)-province (Block),Archean granulite-facies metamorphics 76511,-0.37742,0.23923,-142.89764,4.99577,-405.11551
119.83502186345,-32.3844939526564,093 Yilgarn Craton (Super)-province (Block),Archean granulite-facies metamorphics 76511,-0.47453,0.16310,-119.09134,4.47667,-405.11551
119.83601553122,-32.3843815944634,093 Yilgarn Craton (Super)-province (Block),Archean granulite-facies metamorphics 76511,-0.55606,0.13738,-78.26870,4.20304,-405.11551
119.837009198989,-32.3842692362704,093 Yilgarn Craton (Super)-province (Block),Archean granulite-facies metamorphics 76511,-0.57652,0.14260,-69.18757,4.17412,-405.11551
119.838002866759,-32.3841568780773,093 Yilgarn Craton (Super)-province (Block),Archean granulite-facies metamorphics 76511,-0.52595,0.16982,-67.97050,4.51244,-405.11551
119.838996534529,-32.3840445198843,093 Yilgarn Craton (Super)-province (Block),Archean granulite-facies metamorphics 76511,-0.43735,0.20469,-71.65926,5.08777,-405.11551
119.839990202298,-32.3839321616913,093 Yilgarn Craton (Super)-province (Block),Archean granulite-facies metamorphics 76511,-0.37352,0.23340,-73.87206,5.60758,-405.11551
119.840983870068,-32.3838198034982,093 Yilgarn Craton (Super)-province (Block),Archean granulite-facies metamorphics 76511,-0.37696,0.25294,-69.76289,5.90507,-405.11551
119.841977537838,-32.3837074453052,093 Yilgarn Craton (Super)-province (Block),Archean granulite-facies metamorphics 76511,-0.44296,0.26996,-53.52527,6.03458,-437.93323
119.842971205607,-32.3835950871121,093 Yilgarn Craton (Super)-province (Block),Archean granulite-facies metamorphics 76511,-0.53080,0.29166,-31.50136,6.18118,-437.93323
119.843964873377,-32.3834827289191,093 Yilgarn Craton (Super)-province (Block),Archean granulite-facies metamorphics 76511,-0.65442,0.26210,-8.02380,5.80273,-437.93323
119.844958541147,-32.3833703707261,093 Yilgarn Craton (Super)-province (Block),Archean granulite-facies metamorphics 76511,-0.65284,0.28879,15.64279,5.86656,-437.93323
119.845952208916,-32.383258012533,093 Yilgarn Craton (Super)-province (Block),Archean granulite-facies metamorphics 76511,-0.60400,0.33636,61.93314,6.00793,-437.93323
119.846945876686,-32.38314565434,093 Yilgarn Craton (Super)-province (Block),Archean granulite-facies metamorphics 76511,-0.51255,0.39012,61.82994,6.09786,-437.93323
119.847939544456,-32.383033296147,093 Yilgarn Craton (Super)-province (Block),Archean granulite-facies metamorphics 76511,-0.39023,0.42772,61.33247,6.06456,-437.93323
119.848933212225,-32.3829209379539,093 Yilgarn Craton (Super)-province (Block),Archean granulite-facies metamorphics 76511,-0.28413,0.42725,46.50676,5.96362,-437.93323
119.849926879995,-32.3828085797609,093 Yilgarn Craton (Super)-province (Block),Archean granulite-facies metamorphics 76511,-0.22772,0.38829,25.64947,5.87116,-458.71130
119.850920547765,-32.3826962215679,093 Yilgarn Craton (Super)-province (Block),Archean granulite-facies metamorphics 76511,-0.19323,0.33694,-4.93399,5.76059,-458.71130
119.851914215534,-32.3825838633748,093 Yilgarn Craton (Super)-province (Block),Archean granulite-facies metamorphics 76511,-0.14948,0.30247,-13.03119,5.61810,-458.71130
119.852907883304,-32.3824715051818,093 Yilgarn Craton (Super)-province (Block),Archean granulite-facies metamorphics 76511,-0.12859,0.26332,-19.26294,5.41534,-458.71130
119.853901551074,-32.3823591469888,093 Yilgarn Craton (Super)-province (Block),Archean granulite-facies metamorphics 76511,-0.16557,0.25636,-24.32305,5.58487,-458.71130
119.854895218843,-32.3822467887957,093 Yilgarn Craton (Super)-province (Block),Archean granulite-facies metamorphics 76511,-0.24741,0.25195,-18.44554,5.98153,-458.71130
119.855888886613,-32.3821344306027,093 Yilgarn Craton (Super)-province (Block),Archean granulite-facies metamorphics 76511,-0.29980,0.24768,-2.44315,6.50087,-458.71130
119.856882554383,-32.3820220724097,093 Yilgarn Craton (Super)-province (Block),Archean granulite-facies metamorphics 76511,-0.29217,0.24242,8.79774,6.99869,-458.71130
119.857876222152,-32.3819097142166,093 Yilgarn Craton (Super)-province (Block),Archean granulite-facies metamorphics 76511,-0.27940,0.23441,14.23464,7.37114,-477.69592
119.858869889922,-32.3817973560236,093 Yilgarn Craton (Super)-province (Block),Archean granulite-facies metamorphics 76511,-0.30757,0.23258,10.49475,7.58455,-477.69592
119.859863557692,-32.3816849978305,093 Yilgarn Craton (Super)-province (Block),Archean granulite-facies metamorphics 76511,-0.34013,0.24985,0.55214,7.69279,-477.69592
119.860857225461,-32.3815726396375,093 Yilgarn Craton (Super)-province (Block),Archean granulite-facies metamorphics 76511,-0.32367,0.29345,-9.07128,7.78692,-477.69592
119.861850893231,-32.3814602814445,093 Yilgarn Craton (Super)-province (Block),Archean granulite-facies metamorphics 76511,-0.24299,0.46400,-11.77212,8.60475,-477.69592
119.862844561001,-32.3813479232514,093 Yilgarn Craton (Super)-province (Block),Archean granulite-facies metamorphics 76511,-0.18717,0.55669,-16.47730,8.69859,-477.69592
119.86383822877,-32.3812355650584,093 Yilgarn Craton (Super)-province (Block),Archean granulite-facies metamorphics 76511,-0.13234,0.62609,-27.70424,8.42432,-477.69592
119.86483189654,-32.3811232068654,093 Yilgarn Craton (Super)-province (Block),Archean granulite-facies metamorphics 76511,-0.04912,0.65543,-43.21368,7.83028,-477.69592
119.86582556431,-32.3810108486723,093 Yilgarn Craton (Super)-province (Block),Archean granulite-facies metamorphics 76511,0.06536,0.64842,-56.93573,7.13409,-477.69592
119.866819232079,-32.3808984904793,093 Yilgarn Craton (Super)-province (Block),Archean granulite-facies metamorphics 76511,0.16771,0.62707,-65.05460,6.63324,-496.44537
119.867812899849,-32.3807861322863,093 Yilgarn Craton (Super)-province (Block),Archean granulite-facies metamorphics 76511,0.20224,0.61363,-63.94983,6.56633,-496.44537
119.868806567619,-32.3806737740932,093 Yilgarn Craton (Super)-province (Block),Archean granulite-facies metamorphics 76511,0.15790,0.60915,-64.54877,6.95898,-496.44537
119.869800235388,-32.3805614159002,093 Yilgarn Craton (Super)-province (Block),Archean granulite-facies metamorphics 76511,0.08581,0.60295,-63.55066,7.58899,-496.44537
119.870793903158,-32.3804490577072,093 Yilgarn Craton (Super)-province (Block),Archean granulite-facies metamorphics 76511,0.12874,0.59277,-67.62324,8.69620,-496.44537
119.871787570928,-32.3803366995141,093 Yilgarn Craton (Super)-province (Block),Archean granulite-facies metamorphics 76511,0.15891,0.58815,-76.42844,9.23593,-496.44537
119.872781238697,-32.3802243413211,093 Yilgarn Craton (Super)-province (Block),Archean granulite-facies metamorphics 76511,0.22712,0.57558,-86.42350,9.57039,-496.44537
119.873774906467,-32.380111983128,093 Yilgarn Craton (Super)-province (Block),Archean granulite-facies metamorphics 76511,0.29659,0.56979,-99.03672,9.92653,-496.44537
119.874768574237,-32.379999624935,093 Yilgarn Craton (Super)-province (Block),Archean granulite-facies metamorphics 76511,0.34302,0.59350,-108.72456,10.31778,-509.42578
119.875762242006,-32.379887266742,093 Yilgarn Craton (Super)-province (Block),Archean granulite-facies metamorphics 76511,0.35287,0.65101,-111.19473,10.54502,-509.42578
119.876755909776,-32.3797749085489,093 Yilgarn Craton (Super)-province (Block),Archean granulite-facies metamorphics 76511,0.33030,0.70882,-101.31873,10.45683,-509.42578
119.877749577545,-32.3796625503559,093 Yilgarn Craton (Super)-province (Block),Archean granulite-facies metamorphics 76511,0.31636,0.71759,-91.48091,10.12385,-509.42578
119.878743245315,-32.3795501921629,093 Yilgarn Craton (Super)-province (Block),Archean granulite-facies metamorphics 76511,0.35306,0.66388,-83.25472,9.69510,-509.42578
119.879736913085,-32.3794378339698,093 Yilgarn Craton (Super)-province (Block),Archean granulite-facies metamorphics 76511,0.41518,0.57698,-78.77336,9.60506,-509.42578
119.880730580854,-32.3793254757768,093 Yilgarn Craton (Super)-province (Block),Archean granulite-facies metamorphics 76511,0.42926,0.51450,-79.39261,9.38614,-509.42578
119.881724248624,-32.3792131175838,093 Yilgarn Craton (Super)-province (Block),Archean granulite-facies metamorphics 76511,0.38426,0.46307,-95.76925,9.42983,-509.42578
119.882717916394,-32.3791007593907,093 Yilgarn Craton (Super)-province (Block),Archean granulite-facies metamorphics 76511,0.33738,0.41780,-107.68079,9.79140,-519.18994
119.883711584163,-32.3789884011977,093 Yilgarn Craton (Super)-province (Block),Archean granulite-facies metamorphics 76511,0.35115,0.38634,-116.92474,10.39000,-519.18994
119.884705251933,-32.3788760430047,093 Yilgarn Craton (Super)-province (Block),Archean granulite-facies metamorphics 76511,0.42339,0.38589,-119.62788,11.05752,-519.18994
119.885698919703,-32.3787636848116,093 Yilgarn Craton (Super)-province (Block),Archean granulite-facies metamorphics 76511,0.49264,0.42388,-118.69862,11.70648,-519.18994
119.886692587472,-32.3786513266186,093 Yilgarn Craton (Super)-province (Block),Archean granulite-facies metamorphics 76511,0.49411,0.49449,-116.83047,12.30024,-519.18994
119.887686255242,-32.3785389684255,093 Yilgarn Craton (Super)-province (Block),Archean granulite-facies metamorphics 76511,0.41820,0.57467,-122.91807,12.70926,-519.18994
119.888679923012,-32.3784266102325,093 Yilgarn Craton (Super)-province (Block),Archean granulite-facies metamorphics 76511,0.48920,0.67144,-126.95261,13.85978,-519.18994
119.889673590781,-32.3783142520395,093 Yilgarn Craton (Super)-province (Block),Archean granulite-facies metamorphics 76511,0.43194,0.68204,-128.14211,13.48028,-519.18994
119.890667258551,-32.3782018938464,093 Yilgarn Craton (Super)-province (Block),Archean granulite-facies metamorphics 76511,0.51016,0.63203,-127.74194,13.04901,-519.18994
119.891660926321,-32.3780895356534,093 Yilgarn Craton (Super)-province (Block),Archean granulite-facies metamorphics 76511,0.66062,0.56062,-129.12584,12.89275,-528.06232
119.89265459409,-32.3779771774604,093 Yilgarn Craton (Super)-province (Block),Archean granulite-facies metamorphics 76511,0.79791,0.50994,-133.07396,12.93021,-528.06232
119.89364826186,-32.3778648192673,093 Yilgarn Craton (Super)-province (Block),Archean granulite-facies metamorphics 76511,0.86794,0.50288,-129.92981,12.76783,-522.42670
119.89464192963,-32.3777524610743,093 Yilgarn Craton (Super)-province (Block),Archean granulite-facies metamorphics 76511,0.84025,0.53813,-121.07127,12.30417,-522.42670
119.895635597399,-32.3776401028813,093 Yilgarn Craton (Super)-province (Block),Archean granulite-facies metamorphics 76511,0.70758,0.58850,-109.77082,11.88197,-522.42670
119.896629265169,-32.3775277446882,093 Yilgarn Craton (Super)-province (Block),Archean granulite-facies metamorphics 76511,0.51949,0.61114,-99.69553,11.71296,-522.42670
119.897622932939,-32.3774153864952,093 Yilgarn Craton (Super)-province (Block),Archean granulite-facies metamorphics 76511,0.42540,0.55927,-81.40539,11.29418,-522.42670
119.898616600708,-32.3773030283022,093 Yilgarn Craton (Super)-province (Block),Archean granulite-facies metamorphics 76511,0.48927,0.50640,-52.26326,11.73384,-522.42670
119.899610268478,-32.3771906701091,093 Yilgarn Craton (Super)-province (Block),Archean granulite-facies metamorphics 76511,0.71384,0.44370,-38.67814,13.07869,-529.40155
119.900603936248,-32.3770783119161,093 Yilgarn Craton (Super)-province (Block),Archean granulite-facies metamorphics 76511,0.98988,0.39484,-31.84982,15.34579,-529.40155
119.901597604017,-32.3769659537231,093 Yilgarn Craton (Super)-province (Block),Archean granulite-facies metamorphics 76511,1.15140,0.37298,-30.85870,17.70440,-529.40155
119.902591271787,-32.37685359553,093 Yilgarn Craton (Super)-province (Block),Archean granulite-facies metamorphics 76511,1.13497,0.37592,-32.13619,18.99839,-529.40155
119.903584939557,-32.376741237337,093 Yilgarn Craton (Super)-province (Block),Archean granulite-facies metamorphics 76511,1.02312,0.39100,-27.93046,18.82310,-529.40155
119.904578607326,-32.3766288791439,093 Yilgarn Craton (Super)-province (Block),Archean granulite-facies metamorphics 76511,0.94402,0.40413,-17.15417,17.79349,-529.40155
119.905572275096,-32.3765165209509,093 Yilgarn Craton (Super)-province (Block),Archean granulite-facies metamorphics 76511,0.97988,0.40460,2.65887,17.16809,-529.40155
119.906565942866,-32.3764041627579,093 Yilgarn Craton (Super)-province (Block),Archean granulite-facies metamorphics 76511,1.12378,0.35120,39.41974,20.39925,-529.40155
119.907559610635,-32.3762918045648,093 Yilgarn Craton (Super)-province (Block),Archean granulite-facies metamorphics 76511,1.33897,0.32280,67.81595,24.06861,-529.40155
119.908553278405,-32.3761794463718,093 Yilgarn Craton (Super)-province (Block),Archean granulite-facies metamorphics 76511,1.55774,0.29271,51.13923,28.34960,-537.36462
119.909546946175,-32.3760670881788,093 Yilgarn Craton (Super)-province (Block),Archean granulite-facies metamorphics 76511,1.71033,0.26412,22.85073,30.27806,-537.36462
119.910540613944,-32.3759547299857,093 Yilgarn Craton (Super)-province (Block),Archean granulite-facies metamorphics 76511,1.78554,0.23343,-2.40188,28.68719,-537.36462
119.911534281714,-32.3758423717927,093 Yilgarn Craton (Super)-province (Block),Archean granulite-facies metamorphics 76511,1.80853,0.20253,-16.64062,25.32441,-537.36462
119.912527949484,-32.3757300135997,093 Yilgarn Craton (Super)-province (Block),Archean granulite-facies metamorphics 76511,1.81077,0.17729,-21.51718,23.21486,-537.36462
119.913521617253,-32.3756176554066,093 Yilgarn Craton (Super)-province (Block),Archean granulite-facies metamorphics 76511,1.80266,0.15251,-28.73225,23.55427,-537.36462
119.914515285023,-32.3755052972136,093 Yilgarn Craton (Super)-province (Block),Archean granulite-facies metamorphics 76511,1.79610,0.11723,-25.31297,25.12690,-537.36462
119.915508952792,-32.3753929390206,093 Yilgarn Craton (Super)-province (Block),Archean granulite-facies metamorphics 76511,1.97493,0.06133,-20.13745,28.28929,-537.36462
119.916502620562,-32.3752805808275,093 Yilgarn Craton (Super)-province (Block),Archean granulite-facies metamorphics 76511,1.82979,0.03231,-15.64879,27.18865,-544.40479
119.917496288332,-32.3751682226345,093 Yilgarn Craton (Super)-province (Block),Archean granulite-facies metamorphics 76511,1.82979,0.03231,-14.52117,27.18865,-544.40479
