,X,Y,Aus_u_ga@2,Aus_Ka_ga@,Aus_Amag_g,Aus_Th_ga@,Aus_BA267_
702,130.976867,-29.046441,0.000000,0.000000,0.000003,0.000000,0.000000
703,130.977046,-29.045457,0.000000,0.000000,0.000001,0.000000,0.000000
704,130.977226,-29.044474,0.000000,0.000000,0.000001,0.000000,0.000000
705,130.977405,-29.043490,0.000000,0.000000,0.000000,0.000000,0.000000
706,130.977584,-29.042506,0.000000,0.000000,0.000000,0.000000,0.000000
707,130.977764,-29.041522,0.000000,0.000000,0.000000,0.000000,0.000000
708,130.977943,-29.040538,0.000000,0.000000,0.000000,0.000000,0.000000
730,130.981890,-29.018895,0.000000,0.000000,0.000000,0.000000,0.000000
731,130.982070,-29.017912,0.000000,0.000000,0.000000,0.000000,0.000000
732,130.982249,-29.016928,0.000000,0.000000,0.000000,0.000000,0.000000
733,130.982429,-29.015944,0.000000,0.000000,0.000000,0.000000,0.000000
734,130.982608,-29.014960,0.000000,0.000000,0.000000,0.000000,0.000000
735,130.982787,-29.013977,0.000000,0.000001,0.000000,0.000000,0.000000
736,130.982967,-29.012993,0.000000,0.000001,0.000000,0.000000,0.000000
737,130.983146,-29.012009,0.000000,0.000001,0.000000,0.000000,0.000000
738,130.983326,-29.011025,0.000000,0.000001,0.000000,0.000000,0.000000
739,130.983505,-29.010041,0.000000,0.000001,0.000000,0.000000,0.000000
740,130.983685,-29.009058,0.000000,0.000002,0.000000,0.000000,0.000000
741,130.983864,-29.008074,0.000000,0.000002,0.000000,0.000000,0.000000
742,130.984043,-29.007090,0.000000,0.000001,0.000000,0.000000,0.000000
743,130.984223,-29.006106,0.000000,0.000001,0.000000,0.000000,0.000000
744,130.984402,-29.005123,0.000000,0.000001,0.000000,0.000000,0.000000
745,130.984582,-29.004139,0.000000,0.000001,0.000000,0.000000,0.000000
746,130.984761,-29.003155,0.000000,0.000000,0.000000,0.000000,0.000000
747,130.984940,-29.002171,0.000000,0.000000,0.000000,0.000000,0.000000
748,130.985120,-29.001188,0.000000,0.000000,0.000001,0.000000,0.000000
749,130.985299,-29.000204,0.000000,0.000000,0.000007,0.000000,0.000000
750,130.985479,-28.999220,0.000000,0.000000,0.000028,0.000000,0.000000
751,130.985658,-28.998236,0.000000,0.000000,0.000113,0.000000,0.000000
752,130.985837,-28.997252,0.000001,0.000000,0.000393,0.000000,0.000000
753,130.986017,-28.996269,0.000021,0.000000,0.001170,0.000000,0.000000
754,130.986196,-28.995285,0.000537,0.000000,0.002650,0.000000,0.000000
755,130.986376,-28.994301,0.005368,0.000000,0.004772,0.000000,0.000000
756,130.986555,-28.993317,0.008256,0.000000,0.006302,0.000000,0.000000
757,130.986735,-28.992334,0.003469,0.000000,0.006687,0.000000,0.000000
758,130.986914,-28.991350,0.000234,0.000000,0.005996,0.000000,0.000000
759,130.987093,-28.990366,0.000022,0.000000,0.004467,0.000000,0.000000
760,130.987273,-28.989382,0.000004,0.000000,0.002291,0.000000,0.000000
761,130.987452,-28.988398,0.000002,0.000000,0.000708,0.000000,0.000000
762,130.987632,-28.987415,0.000001,0.000000,0.000152,0.000000,0.000000
763,130.987811,-28.986431,0.000000,0.000000,0.000025,0.000000,0.000000
764,130.987990,-28.985447,0.000000,0.000000,0.000004,0.000000,0.000000
765,130.988170,-28.984463,0.000000,0.000000,0.000001,0.000000,0.000000
766,130.988349,-28.983480,0.000000,0.000000,0.000000,0.000000,0.000000
787,130.992117,-28.962820,0.000000,0.000000,0.000000,0.000000,0.000000
788,130.992296,-28.961837,0.000000,0.000000,0.000000,0.000000,0.000000
789,130.992476,-28.960853,0.000000,0.000000,0.000000,0.000000,0.000000
790,130.992655,-28.959869,0.000002,0.000000,0.000000,0.000000,0.000000
791,130.992835,-28.958885,0.000007,0.000000,0.000000,0.000000,0.000000
792,130.993014,-28.957901,0.000028,0.000000,0.000000,0.000000,0.000000
793,130.993193,-28.956918,0.000036,0.000000,0.000000,0.000000,0.000000
794,130.993373,-28.955934,0.000011,0.000000,0.000000,0.000000,0.000000
795,130.993552,-28.954950,0.000005,0.000000,0.000000,0.000000,0.000000
796,130.993732,-28.953966,0.000007,0.000000,0.000000,0.000000,0.000000
797,130.993911,-28.952983,0.000006,0.000000,0.000000,0.000000,0.000000
798,130.994090,-28.951999,0.000001,0.000000,0.000000,0.000000,0.000000
799,130.994270,-28.951015,0.000000,0.000000,0.000000,0.000000,0.000000
800,130.994449,-28.950031,0.000000,0.000000,0.000000,0.000000,0.000000
801,130.994629,-28.949048,0.000000,0.000000,0.000000,0.000000,0.000000
807,130.995705,-28.943145,0.000000,0.000000,0.000000,0.000000,0.000000
808,130.995885,-28.942161,0.000000,0.000000,0.000000,0.000000,0.000000
809,130.996064,-28.941177,0.000000,0.000000,0.000000,0.000001,0.000000
810,130.996243,-28.940194,0.000003,0.000000,0.000000,0.000002,0.000000
811,130.996423,-28.939210,0.000015,0.000000,0.000000,0.000000,0.000000
812,130.996602,-28.938226,0.000024,0.000000,0.000000,0.000000,0.000000
813,130.996782,-28.937242,0.000006,0.000000,0.000000,0.000000,0.000000
814,130.996961,-28.936258,0.000000,0.000000,0.000000,0.000000,0.000000
839,131.001446,-28.911664,0.000000,0.000000,0.000000,0.000000,0.000000
840,131.001626,-28.910680,0.000000,0.000000,0.000000,0.000000,0.000000
841,131.001805,-28.909697,0.000000,0.000000,0.000000,0.000000,0.000000
842,131.001985,-28.908713,0.000000,0.000000,0.000000,0.000000,0.000000
843,131.002164,-28.907729,0.000000,0.000000,0.000000,0.000000,0.000000
844,131.002344,-28.906745,0.000000,0.000000,0.000000,0.000000,0.000000
845,131.002523,-28.905761,0.000000,0.000000,0.000000,0.000000,0.000000
846,131.002702,-28.904778,0.000000,0.000000,0.000000,0.000000,0.000000
847,131.002882,-28.903794,0.000000,0.000000,0.000000,0.000000,0.000000
848,131.003061,-28.902810,0.000000,0.000001,0.000000,0.000000,0.000000
849,131.003241,-28.901826,0.000000,0.000001,0.000000,0.000000,0.000000
850,131.003420,-28.900843,0.000000,0.000001,0.000000,0.000000,0.000000
851,131.003599,-28.899859,0.000000,0.000000,0.000000,0.000000,0.000000
852,131.003779,-28.898875,0.000001,0.000000,0.000000,0.000000,0.000000
853,131.003958,-28.897891,0.000004,0.000000,0.000002,0.000000,0.000000
854,131.004138,-28.896908,0.000045,0.000000,0.000012,0.000000,0.000000
855,131.004317,-28.895924,0.000841,0.000000,0.000052,0.000000,0.000000
856,131.004496,-28.894940,0.007676,0.000000,0.000194,0.000000,0.000000
857,131.004676,-28.893956,0.028898,0.000000,0.000598,0.000000,0.000000
858,131.004855,-28.892972,0.037591,0.000000,0.001590,0.000000,0.000000
859,131.005035,-28.891989,0.012864,0.000000,0.004654,0.000000,0.000000
860,131.005214,-28.891005,0.002116,0.000000,0.010887,0.000496,0.000000
861,131.005394,-28.890021,0.000527,0.000000,0.024703,0.064095,0.000000
862,131.005573,-28.889037,0.000537,0.000000,0.045746,0.357213,0.000000
863,131.005752,-28.888054,0.003636,0.000002,0.073796,0.403045,0.000000
864,131.005932,-28.887070,0.010304,0.000008,0.107199,0.151069,0.000000
865,131.006111,-28.886086,0.028093,0.000019,0.141009,0.024639,0.000000
866,131.006291,-28.885102,0.062076,0.000027,0.162438,0.005147,0.000000
867,131.006470,-28.884118,0.088390,0.000028,0.147746,0.002163,0.000000
868,131.006649,-28.883135,0.065889,0.000031,0.131670,0.000788,0.000000
869,131.006829,-28.882151,0.022654,0.000033,0.101228,0.000181,0.000000
870,131.007008,-28.881167,0.006210,0.000032,0.070368,0.000043,0.000000
871,131.007188,-28.880183,0.001217,0.000031,0.042113,0.000009,0.000000
872,131.007367,-28.879200,0.000301,0.000026,0.027573,0.000002,0.000000
873,131.007546,-28.878216,0.000127,0.000019,0.023493,0.000001,0.000000
874,131.007726,-28.877232,0.000068,0.000014,0.018870,0.000000,0.000000
875,131.007905,-28.876248,0.000024,0.000012,0.014562,0.000000,0.000000
876,131.008085,-28.875264,0.000007,0.000012,0.008997,0.000000,0.000000
877,131.008264,-28.874281,0.000005,0.000014,0.005538,0.000000,0.000000
878,131.008444,-28.873297,0.000009,0.000022,0.002939,0.000000,0.000000
879,131.008623,-28.872313,0.000041,0.000053,0.001302,0.000000,0.000000
880,131.008802,-28.871329,0.000250,0.000152,0.000505,0.000000,0.000000
881,131.008982,-28.870346,0.001399,0.000468,0.000185,0.000000,0.000000
882,131.009161,-28.869362,0.006422,0.001024,0.000068,0.000000,0.000000
883,131.009341,-28.868378,0.037180,0.001149,0.000024,0.000000,0.000000
884,131.009520,-28.867394,0.186827,0.000504,0.000008,0.000000,0.000000
885,131.009699,-28.866411,0.364129,0.000108,0.000003,0.000000,0.000000
886,131.009879,-28.865427,0.211005,0.000031,0.000001,0.000000,0.000000
887,131.010058,-28.864443,0.045721,0.000018,0.000000,0.000000,0.000000
888,131.010238,-28.863459,0.005636,0.000034,0.000000,0.000000,0.000000
889,131.010417,-28.862475,0.001097,0.000225,0.000000,0.000000,0.000000
890,131.010597,-28.861492,0.000389,0.003492,0.000000,0.000000,0.000000
891,131.010776,-28.860508,0.000151,0.039037,0.000000,0.000000,0.000000
892,131.010955,-28.859524,0.000066,0.134180,0.000000,0.000000,0.000000
893,131.011135,-28.858540,0.000036,0.192034,0.000000,0.000000,0.000000
894,131.011314,-28.857557,0.000022,0.133984,0.000000,0.000000,0.000000
895,131.011494,-28.856573,0.000014,0.062289,0.000000,0.000000,0.000000
896,131.011673,-28.855589,0.000004,0.024407,0.000000,0.000000,0.000000
897,131.011852,-28.854605,0.000001,0.007020,0.000000,0.000000,0.000000
898,131.012032,-28.853621,0.000000,0.001587,0.000000,0.000000,0.000000
899,131.012211,-28.852638,0.000000,0.000408,0.000000,0.000000,0.000000
900,131.012391,-28.851654,0.000001,0.000305,0.000000,0.000000,0.000000
901,131.012570,-28.850670,0.000001,0.000520,0.000000,0.000000,0.000000
902,131.012749,-28.849686,0.000003,0.000755,0.000000,0.000000,0.000000
903,131.012929,-28.848703,0.000007,0.000417,0.000000,0.000000,0.000000
904,131.013108,-28.847719,0.000012,0.000116,0.000000,0.000000,0.000000
905,131.013288,-28.846735,0.000016,0.000031,0.000000,0.000000,0.000000
906,131.013467,-28.845751,0.000020,0.000014,0.000000,0.000000,0.000000
907,131.013647,-28.844767,0.000029,0.000013,0.000000,0.000000,0.000000
908,131.013826,-28.843784,0.000055,0.000018,0.000000,0.000000,0.000000
909,131.014005,-28.842800,0.000319,0.000028,0.000000,0.000000,0.000000
910,131.014185,-28.841816,0.001931,0.000019,0.000000,0.000000,0.000000
911,131.014364,-28.840832,0.005080,0.000006,0.000000,0.000000,0.000000
912,131.014544,-28.839849,0.005343,0.000003,0.000000,0.000000,0.000000
913,131.014723,-28.838865,0.003070,0.000004,0.000000,0.000000,0.000000
914,131.014902,-28.837881,0.001770,0.000007,0.000000,0.000000,0.000000
915,131.015082,-28.836897,0.001215,0.000029,0.000000,0.000000,0.000000
916,131.015261,-28.835914,0.001075,0.000099,0.000000,0.000000,0.000000
917,131.015441,-28.834930,0.001138,0.000135,0.000000,0.000000,0.000000
918,131.015620,-28.833946,0.001292,0.000056,0.000000,0.000000,0.000000
919,131.015800,-28.832962,0.001250,0.000011,0.000000,0.000000,0.000000
920,131.015979,-28.831978,0.000378,0.000002,0.000000,0.000000,0.000000
921,131.016158,-28.830995,0.000055,0.000000,0.000000,0.000000,0.000000
922,131.016338,-28.830011,0.000010,0.000000,0.000000,0.000000,0.000000
923,131.016517,-28.829027,0.000005,0.000000,0.000000,0.000000,0.000000
924,131.016697,-28.828043,0.000007,0.000000,0.000000,0.000000,0.000000
925,131.016876,-28.827060,0.000009,0.000000,0.000000,0.000000,0.000000
926,131.017055,-28.826076,0.000008,0.000000,0.000000,0.000000,0.000000
927,131.017235,-28.825092,0.000005,0.000000,0.000000,0.000000,0.000000
928,131.017414,-28.824108,0.000003,0.000000,0.000000,0.000000,0.000000
929,131.017594,-28.823124,0.000002,0.000000,0.000000,0.000000,0.000000
930,131.017773,-28.822141,0.000001,0.000000,0.000000,0.000000,0.000000
931,131.017952,-28.821157,0.000001,0.000000,0.000000,0.000000,0.000000
932,131.018132,-28.820173,0.000000,0.000000,0.000000,0.000000,0.000000
933,131.018311,-28.819189,0.000000,0.000000,0.000000,0.000000,0.000000
934,131.018491,-28.818206,0.000000,0.000000,0.000000,0.000000,0.000000
935,131.018670,-28.817222,0.000000,0.000000,0.000000,0.000000,0.000000
936,131.018850,-28.816238,0.000000,0.000000,0.000000,0.000000,0.000000
937,131.019029,-28.815254,0.000000,0.000000,0.000000,0.000000,0.000000
938,131.019208,-28.814271,0.000000,0.000002,0.000000,0.000000,0.000000
939,131.019388,-28.813287,0.000000,0.000009,0.000000,0.000000,0.000000
940,131.019567,-28.812303,0.000000,0.000014,0.000000,0.000000,0.000000
941,131.019747,-28.811319,0.000000,0.000020,0.000000,0.000000,0.000000
942,131.019926,-28.810335,0.000000,0.000023,0.000000,0.000000,0.000000
943,131.020105,-28.809352,0.000000,0.000018,0.000000,0.000000,0.000000
944,131.020285,-28.808368,0.000000,0.000012,0.000000,0.000000,0.000000
945,131.020464,-28.807384,0.000000,0.000007,0.000000,0.000000,0.000000
946,131.020644,-28.806400,0.000000,0.000009,0.000000,0.000000,0.000000
947,131.020823,-28.805417,0.000000,0.000018,0.000000,0.000000,0.000000
948,131.021003,-28.804433,0.000000,0.000034,0.000000,0.000000,0.000000
949,131.021182,-28.803449,0.000000,0.000076,0.000000,0.000000,0.000000
950,131.021361,-28.802465,0.000000,0.000185,0.000000,0.000000,0.000000
951,131.021541,-28.801481,0.000000,0.000471,0.000000,0.000000,0.000000
952,131.021720,-28.800498,0.000000,0.001091,0.000000,0.000000,0.000000
953,131.021900,-28.799514,0.000000,0.001404,0.000000,0.000000,0.000000
954,131.022079,-28.798530,0.000000,0.000755,0.000000,0.000000,0.000000
955,131.022258,-28.797546,0.000000,0.000206,0.000000,0.000000,0.000000
956,131.022438,-28.796563,0.000000,0.000062,0.000000,0.000000,0.000000
957,131.022617,-28.795579,0.000000,0.000040,0.000000,0.000000,0.000000
958,131.022797,-28.794595,0.000000,0.000090,0.000000,0.000000,0.000000
959,131.022976,-28.793611,0.000000,0.000217,0.000000,0.000000,0.000000
960,131.023155,-28.792627,0.000000,0.000360,0.000000,0.000000,0.000000
961,131.023335,-28.791644,0.000000,0.000274,0.000000,0.000000,0.000000
962,131.023514,-28.790660,0.000000,0.000129,0.000000,0.000000,0.000000
963,131.023694,-28.789676,0.000000,0.000081,0.000000,0.000000,0.000000
964,131.023873,-28.788692,0.000000,0.000092,0.000000,0.000000,0.000000
965,131.024053,-28.787709,0.000000,0.000468,0.000000,0.000000,0.000000
966,131.024232,-28.786725,0.000000,0.007374,0.000000,0.000000,0.000000
967,131.024411,-28.785741,0.000000,0.109462,0.000000,0.000000,0.000000
968,131.024591,-28.784757,0.000000,0.453257,0.000000,0.000000,0.000000
969,131.024770,-28.783774,0.000000,0.334718,0.000000,0.000000,0.000000
970,131.024950,-28.782790,0.000000,0.050203,0.000000,0.000000,0.000000
971,131.025129,-28.781806,0.000000,0.004266,0.000000,0.000000,0.000000
972,131.025308,-28.780822,0.000000,0.000403,0.000000,0.000000,0.000000
973,131.025488,-28.779838,0.000000,0.000056,0.000000,0.000000,0.000000
974,131.025667,-28.778855,0.000000,0.000014,0.000000,0.000000,0.000000
975,131.025847,-28.777871,0.000000,0.000005,0.000000,0.000000,0.000000
976,131.026026,-28.776887,0.000001,0.000001,0.000000,0.000000,0.000000
977,131.026205,-28.775903,0.002065,0.000000,0.000000,0.000000,0.000000
978,131.026385,-28.774920,0.240100,0.000000,0.000000,0.000000,0.000000
979,131.026564,-28.773936,0.544055,0.000000,0.000000,0.000001,0.000000
980,131.026744,-28.772952,0.152370,0.000000,0.000000,0.000138,0.000000
981,131.026923,-28.771968,0.033588,0.000000,0.000000,0.009341,0.000000
982,131.027103,-28.770984,0.008201,0.000000,0.000000,0.010553,0.000000
983,131.027282,-28.770001,0.002793,0.000000,0.000000,0.008421,0.000000
984,131.027461,-28.769017,0.001231,0.000000,0.000000,0.019837,0.000000
985,131.027641,-28.768033,0.000626,0.000000,0.000000,0.092763,0.000000
986,131.027820,-28.767049,0.000369,0.000000,0.000000,0.118437,0.000000
987,131.028000,-28.766066,0.000293,0.000000,0.000000,0.054210,0.000000
988,131.028179,-28.765082,0.000239,0.000000,0.000000,0.022647,0.000000
989,131.028358,-28.764098,0.000208,0.000000,0.000000,0.006759,0.000001
990,131.028538,-28.763114,0.000189,0.000000,0.000000,0.002223,0.000002
991,131.028717,-28.762130,0.000185,0.000000,0.000000,0.000772,0.000007
992,131.028897,-28.761147,0.000111,0.000000,0.000000,0.000326,0.000019
993,131.029076,-28.760163,0.000024,0.000000,0.000000,0.000134,0.000053
994,131.029256,-28.759179,0.000006,0.000000,0.000000,0.000054,0.000147
995,131.029435,-28.758195,0.000003,0.000000,0.000000,0.000019,0.000396
996,131.029614,-28.757212,0.000003,0.000000,0.000000,0.000006,0.001170
997,131.029794,-28.756228,0.000004,0.000000,0.000000,0.000002,0.003086
998,131.029973,-28.755244,0.000007,0.000000,0.000000,0.000001,0.006885
999,131.030153,-28.754260,0.000011,0.000000,0.000000,0.000000,0.010443
1000,131.030332,-28.753277,0.000015,0.000000,0.000000,0.000000,0.013795
1001,131.030511,-28.752293,0.000010,0.000000,0.000000,0.000000,0.016852
1002,131.030691,-28.751309,0.000001,0.000000,0.000000,0.000000,0.019885
1003,131.030870,-28.750325,0.000000,0.000000,0.000000,0.000000,0.023205
1004,131.031050,-28.749341,0.000000,0.000000,0.000000,0.000000,0.026904
1005,131.031229,-28.748358,0.000001,0.000000,0.000000,0.000000,0.031403
1006,131.031408,-28.747374,0.000008,0.000000,0.000000,0.000000,0.038814
1007,131.031588,-28.746390,0.000016,0.000000,0.000000,0.000000,0.048524
1008,131.031767,-28.745406,0.000028,0.000000,0.000000,0.000000,0.048016
1009,131.031947,-28.744423,0.000044,0.000000,0.000000,0.000000,0.048071
1010,131.032126,-28.743439,0.000061,0.000000,0.000000,0.000000,0.048691
1011,131.032306,-28.742455,0.000069,0.000000,0.000000,0.000000,0.049899
1012,131.032485,-28.741471,0.000051,0.000000,0.000000,0.000000,0.051736
1013,131.032664,-28.740487,0.000030,0.000000,0.000000,0.000000,0.054404
1014,131.032844,-28.739504,0.000028,0.000000,0.000000,0.000000,0.057993
1015,131.033023,-28.738520,0.000048,0.000000,0.000000,0.000000,0.062661
1016,131.033203,-28.737536,0.000152,0.000000,0.000000,0.000000,0.049279
1017,131.033382,-28.736552,0.000452,0.000000,0.000000,0.000000,0.039308
1018,131.033561,-28.735569,0.000583,0.000000,0.000000,0.000000,0.031797
1019,131.033741,-28.734585,0.000343,0.000000,0.000000,0.000000,0.026077
1020,131.033920,-28.733601,0.000291,0.000000,0.000000,0.000000,0.021681
1021,131.034100,-28.732617,0.000397,0.000000,0.000000,0.000000,0.018470
1022,131.034279,-28.731634,0.000488,0.000000,0.000000,0.000000,0.015976
1023,131.034459,-28.730650,0.000312,0.000001,0.000000,0.000000,0.014029
1024,131.034638,-28.729666,0.000164,0.000000,0.000000,0.000000,0.012505
1025,131.034817,-28.728682,0.000111,0.000000,0.000000,0.000000,0.007746
1026,131.034997,-28.727698,0.000082,0.000000,0.000000,0.000000,0.004881
1027,131.035176,-28.726715,0.000053,0.000000,0.000000,0.000000,0.003128
1028,131.035356,-28.725731,0.000046,0.000000,0.000000,0.000000,0.002038
1029,131.035535,-28.724747,0.000125,0.000001,0.000000,0.000000,0.001350
1030,131.035714,-28.723763,0.000460,0.000001,0.000000,0.000000,0.000926
1031,131.035894,-28.722780,0.000369,0.000003,0.000000,0.000000,0.000647
1032,131.036073,-28.721796,0.000104,0.000008,0.000000,0.000000,0.000459
1033,131.036253,-28.720812,0.000038,0.000036,0.000000,0.000000,0.000234
1034,131.036432,-28.719828,0.000032,0.000179,0.000000,0.000000,0.000121
1035,131.036611,-28.718844,0.000035,0.000736,0.000000,0.000000,0.000064
1036,131.036791,-28.717861,0.000048,0.001773,0.000000,0.000000,0.000035
1037,131.036970,-28.716877,0.000057,0.004767,0.000000,0.000000,0.000019
1038,131.037150,-28.715893,0.000083,0.007584,0.000000,0.000000,0.000011
1039,131.037329,-28.714909,0.000059,0.005457,0.000000,0.000000,0.000006
1040,131.037509,-28.713926,0.000030,0.002100,0.000000,0.000000,0.000004
1041,131.037688,-28.712942,0.000024,0.000754,0.000000,0.000000,0.000002
1042,131.037867,-28.711958,0.000029,0.000328,0.000000,0.000000,0.000001
1043,131.038047,-28.710974,0.000034,0.000246,0.000000,0.000000,0.000000
1044,131.038226,-28.709990,0.000037,0.000291,0.000000,0.000000,0.000000
1045,131.038406,-28.709007,0.000035,0.000429,0.000000,0.000000,0.000000
1046,131.038585,-28.708023,0.000027,0.000471,0.000000,0.000000,0.000000
1047,131.038764,-28.707039,0.000019,0.000316,0.000000,0.000000,0.000000
1048,131.038944,-28.706055,0.000026,0.000116,0.000000,0.000000,0.000000
1049,131.039123,-28.705072,0.000039,0.000046,0.000000,0.000000,0.000000
1050,131.039303,-28.704088,0.000058,0.000020,0.000000,0.000000,0.000000
1051,131.039482,-28.703104,0.000078,0.000005,0.000000,0.000000,0.000000
